ZCTA,state,n,civic_org_sum,civic_opp_sum,volunteer_sum,membership_sum,take_action_sum,events_sum,TotalPopulation,BROAD,REMNRTY,POV150,NOHSDP,SNGPNT,UNEMP,civic_org_sum_normalized,civic_opp_sum_normalized,civic_opp_index,volunteer_sum_normalized,membership_sum_normalized,take_action_sum_normalized,events_sum_normalized
57321,SD,2,1,0.25,0,1,0,0,431,11.3,0.5,16.8,9.8,5.2,0,232.0185614849188,58.0046403712297,3,0,232.0185614849188,0,0
57322,SD,5,2,0.75,0,2,0,1,292,17.5,3.4,18.2,11.8,5.3,0,684.931506849315,256.8493150684931,5,0,684.931506849315,0,342.4657534246575
57323,SD,1,0,0,0,0,0,0,235,32.7,14.5,15.7,0,0,2.1,0,0,1,0,0,0,0
57324,SD,1,0,0,0,0,0,0,423,31.3,12.5,10.2,3.7,4.2,0.9,0,0,1,0,0,0,0
57325,SD,20,9,3.75,0,7,1,7,3152,18,31.6,23,9.8,4.4,3.9,285.53299492385787,118.97208121827411,5,0,222.08121827411168,31.725888324873097,222.08121827411168
57328,SD,3,0,0,0,0,0,0,1148,20.2,2.1,15.3,13,1.1,0.2,0,0,1,0,0,0,0
57330,SD,7,2,1,1,1,0,2,501,8.7,12.4,19.1,8.7,8.7,2.1,399.2015968063872,199.6007984031936,5,199.6007984031936,199.6007984031936,0,399.2015968063872
57331,SD,3,1,0.25,0,1,0,0,383,19.2,0,5,5,0,0,261.0966057441253,65.27415143603133,3,0,261.0966057441253,0,0
57332,SD,4,2,1.25,1,2,0,2,860,14,0.5,13.5,7.2,0.7,1.4,232.5581395348837,145.34883720930233,5,116.27906976744185,232.5581395348837,0,232.5581395348837
57334,SD,2,0,0,0,0,0,0,927,14.6,5.5,28.3,11,3,2.5,0,0,1,0,0,0,0
57335,SD,2,0,0,0,0,0,0,213,30.9,3.3,23.5,7.9,0,0.9,0,0,1,0,0,0,0
57341,SD,1,0,0,0,0,0,0,139,12.2,0,20.1,0,0,0,0,0,1,0,0,0,0
57342,SD,3,1,0.5,0,1,0,1,311,12.3,5.1,30.7,1.4,0,10.5,321.54340836012864,160.77170418006432,5,0,321.54340836012864,0,321.54340836012864
57344,SD,4,3,0.75,0,3,0,0,83,31.1,0,4.8,4.8,0,0,3614.4578313253014,903.6144578313254,5,0,3614.4578313253014,0,0
57345,SD,5,2,0.75,0,2,0,1,1158,15.2,6,10.4,9.6,2.5,0.9,172.71157167530225,64.76683937823834,3,0,172.71157167530225,0,86.35578583765113
57348,SD,1,0,0,0,0,0,0,784,7.1,4.2,5.7,11.8,0.7,0,0,0,1,0,0,0,0
57349,SD,7,0,0,0,0,0,0,1414,23.3,7.9,17.3,13,6.7,3.4,0,0,1,0,0,0,0
57350,SD,76,30,13.25,6,24,2,21,15785,20.9,29.5,27.9,15.5,4.6,2.6,190.05384859043394,83.94044979410833,4,38.01076971808679,152.04307887234717,12.670256572695598,133.03769401330376
57353,SD,9,1,0.5,0,1,0,1,786,14.1,8.1,9.6,8.4,3.5,1.7,127.2264631043257,63.61323155216285,3,0,127.2264631043257,0,127.2264631043257
57354,SD,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57355,SD,5,3,1.75,2,3,0,2,1389,28,5.3,25.7,9.6,2.8,5.2,215.9827213822894,125.98992080633549,5,143.98848092152627,215.9827213822894,0,143.98848092152627
57356,SD,5,0,0,0,0,0,0,2365,33.3,62.4,45.4,16.4,5.1,15.5,0,0,1,0,0,0,0
57359,SD,5,2,1,0,2,0,2,595,25.9,6.4,7.1,8.3,7.9,2.4,336.1344537815126,168.0672268907563,5,0,336.1344537815126,0,336.1344537815126
57362,SD,27,9,4.25,2,9,0,6,1835,15.9,2.3,15.8,6.7,3.4,0.5,490.4632152588556,231.60762942779292,5,108.99182561307902,490.4632152588556,0,326.97547683923705
57363,SD,2,0,0,0,0,0,0,1033,19.3,5.9,17,7.4,0.2,1.2,0,0,1,0,0,0,0
57365,SD,1,1,0.25,0,1,0,0,554,14.5,2.3,11,4.7,6.9,2.5,180.50541516245488,45.12635379061372,3,0,180.50541516245488,0,0
57366,SD,8,4,1.75,0,4,0,3,2482,17.8,5,13.1,6.3,6.4,1.1,161.16035455278,70.50765511684126,4,0,161.16035455278,0,120.87026591458502
57367,SD,2,0,0,0,0,0,0,280,5.7,33.9,11.2,10.9,3.8,0,0,0,1,0,0,0,0
57368,SD,7,2,1,1,1,0,2,1174,21,17.1,12,9.7,5,0.1,170.35775127768312,85.17887563884156,4,85.17887563884156,85.17887563884156,0,170.35775127768312
57369,SD,12,8,3.75,1,8,0,6,2506,24.1,1.8,26.4,10.1,3.4,1.3,319.2338387869114,149.64086193136473,5,39.904229848363926,319.2338387869114,0,239.42537909018355
57370,SD,7,3,1.5,1,2,0,3,771,16.2,24.6,27.6,8,7.4,3.6,389.10505836575874,194.55252918287937,5,129.70168612191958,259.40337224383916,0,389.10505836575874
57371,SD,1,1,0.5,0,1,0,1,130,25.3,1.5,11.5,3.8,1.3,0,769.2307692307693,384.61538461538464,5,0,769.2307692307693,0,769.2307692307693
57373,SD,2,0,0,0,0,0,0,403,29.8,2,11.7,3.5,0.5,0,0,0,1,0,0,0,0
57374,SD,2,1,0.25,0,0,0,1,310,25.6,2.6,2.9,8.1,4.7,0,322.5806451612903,80.64516129032258,4,0,0,0,322.5806451612903
57375,SD,3,0,0,0,0,0,0,571,34.9,4.9,13.1,17.3,3.5,0.3,0,0,1,0,0,0,0
57376,SD,4,2,1,1,2,0,1,871,28.5,3.7,27.3,18.2,1.7,1.3,229.6211251435132,114.8105625717566,5,114.8105625717566,229.6211251435132,0,114.8105625717566
57380,SD,14,4,2,1,3,0,4,3472,27.2,52.8,33.8,15.8,5.5,9.1,115.2073732718894,57.6036866359447,3,28.80184331797235,86.40552995391705,0,115.2073732718894
57381,SD,3,1,0.5,0,1,0,1,496,18.7,3.4,15.3,1.4,4.2,1.6,201.61290322580646,100.80645161290323,4,0,201.61290322580646,0,201.61290322580646
57382,SD,10,3,1.25,1,1,0,3,1115,26.7,4.9,13.3,5.1,1.5,0,269.05829596412553,112.10762331838565,5,89.68609865470852,89.68609865470852,0,269.05829596412553
57383,SD,3,2,0.75,1,1,0,1,834,25.4,4.7,13.5,6.7,4.1,0,239.8081534772182,89.92805755395683,4,119.9040767386091,119.9040767386091,0,119.9040767386091
57384,SD,3,0,0,0,0,0,0,1078,22,9.8,19,14,1.8,0.7,0,0,1,0,0,0,0
57385,SD,3,0,0,0,0,0,0,1311,21.1,4.9,20,10,6,2.5,0,0,1,0,0,0,0
57386,SD,1,1,0.5,0,1,0,1,335,8.4,3.3,4.5,9.3,3.2,1,298.5074626865672,149.2537313432836,5,0,298.5074626865672,0,298.5074626865672
57401,SD,121,64,32.25,29,52,7,41,32474,17,16.6,17.2,7.2,4.9,3.2,197.08074151628995,99.31021740469299,4,89.30221099956889,160.1281024819856,21.555706103344214,126.25485003387325
57420,SD,1,0,0,0,0,0,0,140,9.4,0,45,3,0,0,0,0,1,0,0,0,0
57422,SD,1,1,0.75,1,1,0,1,175,23.9,3.4,21.7,7.9,0,0,571.4285714285714,428.57142857142856,5,571.4285714285714,571.4285714285714,0,571.4285714285714
57427,SD,2,0,0,0,0,0,0,422,0,0,0,4.4,0,0,0,0,1,0,0,0,0
57428,SD,4,3,1.25,0,2,0,3,556,27.5,9.9,10.1,5.1,1.4,0,539.568345323741,224.82014388489208,5,0,359.71223021582733,0,539.568345323741
57430,SD,7,3,1,1,2,0,1,1867,19.4,6.3,6.8,5.9,1.1,0.5,160.68559185859667,53.56186395286556,3,53.56186395286556,107.12372790573112,0,53.56186395286556
57432,SD,3,1,0.75,1,1,0,1,320,23.5,0,7.8,10,0,1,312.5,234.375,5,312.5,312.5,0,312.5
57433,SD,2,0,0,0,0,0,0,386,20.8,0.5,15.4,8.6,5.4,0,0,0,1,0,0,0,0
57434,SD,2,1,0.5,0,1,0,1,546,9.5,0.4,6.8,8.6,14.5,1.3,183.15018315018315,91.57509157509158,4,0,183.15018315018315,0,183.15018315018315
57436,SD,5,0,0,0,0,0,0,531,16.9,9.6,26,7.1,6.1,0,0,0,1,0,0,0,0
57437,SD,2,0,0,0,0,0,0,1384,39.7,5.8,25.4,16.7,2,1.7,0,0,1,0,0,0,0
57438,SD,12,1,0.25,0,0,0,1,1131,13.1,4.8,24.2,11,4.3,5.5,88.41732979664015,22.104332449160037,2,0,0,0,88.41732979664015
57439,SD,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57440,SD,5,0,0,0,0,0,0,533,25,0.8,14.8,35.4,14.5,8.7,0,0,1,0,0,0,0
57441,SD,7,3,1.5,1,3,0,2,514,6.7,1,18.3,4.4,1.4,3.5,583.6575875486382,291.8287937743191,5,194.55252918287937,583.6575875486382,0,389.10505836575874
57442,SD,18,7,3.25,2,6,0,5,2192,19.2,18.8,22.8,6.4,1.9,4.8,319.3430656934307,148.26642335766422,5,91.24087591240875,273.7226277372263,0,228.1021897810219
57445,SD,5,1,0.75,1,1,0,1,1811,14.1,3,10.3,4,4.7,3.7,55.21811154058531,41.413583655438984,2,55.21811154058531,55.21811154058531,0,55.21811154058531
57448,SD,1,0,0,0,0,0,0,454,27.8,0,13.7,5.4,0,0,0,0,1,0,0,0,0
57449,SD,3,1,0.25,0,1,0,0,258,32,12.4,0,4.6,0,0,387.5968992248062,96.89922480620154,4,0,387.5968992248062,0,0
57450,SD,2,0,0,0,0,0,0,519,19.1,2.9,9,13,1.5,1.6,0,0,1,0,0,0,0
57451,SD,7,1,0.25,0,1,0,0,2416,10.3,5,17.4,8.5,2.5,3.8,41.390728476821195,10.347682119205299,1,0,41.390728476821195,0,0
57452,SD,1,1,0.5,0,1,0,1,241,29.5,4.6,28.2,10.1,0,11.3,414.9377593360996,207.4688796680498,5,0,414.9377593360996,0,414.9377593360996
57454,SD,5,2,1,0,2,0,2,806,19.5,7.1,11.9,7.1,7.4,0.4,248.13895781637717,124.06947890818859,5,0,248.13895781637717,0,248.13895781637717
57455,SD,2,1,0.75,1,1,0,1,161,22,16.1,37.6,4.5,0,0,621.1180124223603,465.83850931677017,5,621.1180124223603,621.1180124223603,0,621.1180124223603
57456,SD,1,0,0,0,0,0,0,753,25.8,1.5,12.4,11.7,0.9,3.5,0,0,1,0,0,0,0
57460,SD,6,2,1,0,2,0,2,307,14.1,0,14,7.5,11.1,0,651.4657980456026,325.7328990228013,5,0,651.4657980456026,0,651.4657980456026
57465,SD,1,1,0.25,0,0,0,1,434,7.2,0.5,1.4,0,2.6,0,230.4147465437788,57.6036866359447,3,0,0,0,230.4147465437788
57466,SD,1,1,0.75,1,1,0,1,161,7.8,0,37.9,4.5,0,0,621.1180124223603,465.83850931677017,5,621.1180124223603,621.1180124223603,0,621.1180124223603
57467,SD,6,1,0.25,0,1,0,0,451,13.9,33.3,19.5,26.5,4.9,0,221.72949002217294,55.432372505543235,3,0,221.72949002217294,0,0
57468,SD,3,1,0.5,0,1,0,1,358,10.5,2,34.4,1.3,0,0,279.3296089385475,139.66480446927375,5,0,279.3296089385475,0,279.3296089385475
57469,SD,24,9,4.5,2,8,0,8,3155,15,13.6,12.2,5.2,4.5,0.6,285.26148969889067,142.63074484944534,5,63.391442155309036,253.56576862123615,0,253.56576862123615
57470,SD,1,0,0,0,0,0,0,59,24,5.1,13.6,2.3,0,0,0,0,1,0,0,0,0
57471,SD,2,2,0.75,0,2,0,1,529,22,6.4,17.2,8.8,0.9,0,378.0718336483932,141.77693761814746,5,0,378.0718336483932,0,189.0359168241966
57472,SD,5,1,0.25,1,0,0,0,999,22,12.4,15.9,13.8,4.1,8.3,100.10010010010011,25.025025025025027,2,100.10010010010011,0,0,0
57474,SD,6,1,0.5,0,1,0,1,177,22.2,6.8,9,0,3.2,0,564.9717514124294,282.4858757062147,5,0,564.9717514124294,0,564.9717514124294
57476,SD,2,1,0.5,0,1,0,1,422,1.9,0,20.4,12.2,5.1,0.9,236.96682464454977,118.48341232227489,5,0,236.96682464454977,0,236.96682464454977
57477,SD,1,1,0.5,0,1,0,1,169,6,0.6,3.1,10.3,4,1.5,591.7159763313609,295.85798816568047,5,0,591.7159763313609,0,591.7159763313609
57479,SD,2,1,0.5,0,1,0,1,591,3.1,6.3,4.2,6.3,0,0.8,169.20473773265653,84.60236886632826,4,0,169.20473773265653,0,169.20473773265653
57481,SD,2,0,0,0,0,0,0,427,6.3,4.7,7.7,1.7,5,0,0,0,1,0,0,0,0
57501,SD,119,55,24.25,16,46,2,33,17169,11.5,19.4,18.1,3.5,4.5,0.9,320.34480750189294,141.24293785310735,5,93.1912167278234,267.9247480924923,11.648902090977925,192.20688450113576
57522,SD,2,1,0.5,0,1,0,1,586,9.5,10.6,14.2,7,6.9,0.8,170.64846416382252,85.32423208191126,4,0,170.64846416382252,0,170.64846416382252
57523,SD,8,1,0.5,0,1,0,1,1022,19.8,9.4,22.2,5.6,2.7,3.3,97.84735812133073,48.923679060665364,3,0,97.84735812133073,0,97.84735812133073
57528,SD,2,0,0,0,0,0,0,1018,16.1,17.1,28.9,6.4,14.1,3.5,0,0,1,0,0,0,0
57529,SD,6,3,1.5,1,3,0,2,341,17,0,48.4,4,11.3,0,879.7653958944281,439.88269794721407,5,293.2551319648094,879.7653958944281,0,586.5102639296188
57531,SD,1,0,0,0,0,0,0,74,16.7,0,18.9,0,0,0,0,0,1,0,0,0,0
57532,SD,7,5,2,0,4,0,4,2968,17.4,14.2,8.7,5.7,1.6,0.2,168.46361185983827,67.38544474393531,3,0,134.77088948787062,0,134.77088948787062
57533,SD,23,9,5,3,8,0,9,1675,18.9,12.4,19.4,11.5,2.6,4.2,537.3134328358209,298.5074626865672,5,179.1044776119403,477.6119402985075,0,537.3134328358209
57534,SD,1,1,0.5,0,1,0,1,160,11.4,0,6.3,2.4,0,0,625,312.5,5,0,625,0,625
57536,SD,1,0,0,0,0,0,0,390,15.3,19.2,18.7,7.3,2.5,0,0,0,1,0,0,0,0
57537,SD,1,0,0,0,0,0,0,127,54.1,0,3.9,16.7,0,0,0,0,1,0,0,0,0
57538,SD,2,1,0.5,0,1,0,1,245,13.1,9.8,24.3,6.5,1.2,0,408.16326530612247,204.08163265306123,5,0,408.16326530612247,0,408.16326530612247
57540,SD,1,1,0.5,0,1,0,1,162,0,6.8,25.9,0,0,1.5,617.283950617284,308.641975308642,5,0,617.283950617284,0,617.283950617284
57543,SD,1,0,0,0,0,0,0,858,37.4,49.2,57.4,10.9,7.7,6.2,0,0,1,0,0,0,0
57544,SD,2,1,0.5,0,1,0,1,446,6.8,12.1,15.5,8.8,8,2.5,224.2152466367713,112.10762331838565,5,0,224.2152466367713,0,224.2152466367713
57548,SD,2,1,0.75,0,1,1,1,1649,42.9,94.2,69.4,17.5,21.6,16,60.64281382656155,45.482110369921166,3,0,60.64281382656155,60.64281382656155,60.64281382656155
57551,SD,6,1,0.75,1,1,0,1,2272,25.6,56,30,4,10.8,3.6,44.014084507042256,33.01056338028169,2,44.014084507042256,44.014084507042256,0,44.014084507042256
57552,SD,4,1,0.25,0,0,0,1,677,40.4,2.7,12.6,1.6,0,0,147.71048744460856,36.92762186115214,2,0,0,0,147.71048744460856
57553,SD,1,1,0.5,0,1,0,1,134,14.9,3.7,12.7,0,0,0,746.2686567164179,373.13432835820896,5,0,746.2686567164179,0,746.2686567164179
57555,SD,4,1,0.5,0,1,0,1,3670,49.2,90.3,61.6,16.1,18.1,8.5,27.247956403269754,13.623978201634877,1,0,27.247956403269754,0,27.247956403269754
57559,SD,3,0,0,0,0,0,0,685,19.7,25.8,20.1,6.8,4.8,3.9,0,0,1,0,0,0,0
57560,SD,2,1,0.25,0,0,0,1,588,77.7,64.5,77.1,18.1,4.6,43,170.06802721088437,42.51700680272109,2,0,0,0,170.06802721088437
57562,SD,1,1,0.25,0,1,0,0,116,0,0,2.6,0,0,0,862.0689655172414,215.51724137931035,5,0,862.0689655172414,0,0
57564,SD,2,1,0.5,0,1,0,1,818,23.8,6.8,14.2,4.8,0.6,0.5,122.24938875305624,61.12469437652812,3,0,122.24938875305624,0,122.24938875305624
57567,SD,6,3,1.5,1,3,0,2,1079,41,7.2,39.2,6.5,4.3,1.7,278.0352177942539,139.01760889712696,5,92.67840593141798,278.0352177942539,0,185.35681186283597
57570,SD,1,0,0,0,0,0,0,2397,52.7,97.3,80,29,40.6,32.3,0,0,1,0,0,0,0
57572,SD,2,1,0.25,1,0,0,0,1711,52.7,98.7,73,24.2,15.5,5.4,58.445353594389246,14.611338398597312,1,58.445353594389246,0,0,0
57574,SD,1,0,0,0,0,0,0,137,24.7,48.2,70.1,4.4,24.7,0,0,0,1,0,0,0,0
57577,SD,1,1,0.25,1,0,0,0,1243,56.5,93.9,64.8,25.4,44.9,21,80.45052292839904,20.11263073209976,2,80.45052292839904,0,0,0
57579,SD,4,1,0.5,0,1,0,1,1212,41.5,63.2,53.1,19.1,7.2,5.9,82.50825082508251,41.254125412541256,2,0,82.50825082508251,0,82.50825082508251
57580,SD,36,16,6.75,6,14,0,7,4200,19.5,24,32.2,14,5.8,5.9,380.95238095238096,160.71428571428572,5,142.85714285714286,333.3333333333333,0,166.66666666666666
57584,SD,1,1,0.25,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57585,SD,1,0,0,0,0,0,0,118,38.6,59.3,36.4,8.6,5.7,0,0,0,1,0,0,0,0
57601,SD,23,6,3,0,6,0,6,3656,27.5,30.8,23.4,9.3,6.4,3.7,164.11378555798686,82.05689277899343,4,0,164.11378555798686,0,164.11378555798686
57622,SD,1,0,0,0,0,0,0,334,49.4,91.3,69.8,18.7,10.8,52.8,0,0,1,0,0,0,0
57623,SD,2,1,0.25,1,0,0,0,870,23.6,66.3,38.5,10.4,10.6,11.2,114.94252873563218,28.735632183908045,2,114.94252873563218,0,0,0
57625,SD,5,2,0.75,0,2,0,1,3982,36.8,90.8,55.5,17.1,14.1,27.5,50.22601707684581,18.834756403817178,2,0,50.22601707684581,0,25.113008538422903
57626,SD,1,1,0.25,0,1,0,0,769,27.5,25.7,27.3,7.3,3.8,7.2,130.03901170351105,32.50975292587776,2,0,130.03901170351105,0,0
57631,SD,1,0,0,0,0,0,0,392,18,0.5,10.2,3.5,1.6,15,0,0,1,0,0,0,0
57632,SD,1,1,0.25,0,1,0,0,765,31.6,1.3,10.2,14.4,1.3,4.7,130.718954248366,32.6797385620915,2,0,130.718954248366,0,0
57638,SD,17,5,3,2,5,0,5,1803,19.3,6.4,28.1,11.4,4.3,3.2,277.31558513588465,166.38935108153078,5,110.92623405435386,277.31558513588465,0,277.31558513588465
57640,SD,1,1,0.25,1,0,0,0,87,0,0,0,0,0,0,1149.4252873563219,287.35632183908046,5,1149.4252873563219,0,0,0
57642,SD,2,2,1,0,2,0,2,1937,27.4,79.8,48.4,15.2,11.6,23.3,103.25245224574084,51.62622612287042,3,0,103.25245224574084,0,103.25245224574084
57644,SD,2,1,0.25,1,0,0,0,261,2.1,0,11.5,3.2,6.9,0,383.1417624521073,95.78544061302682,4,383.1417624521073,0,0,0
57645,SD,1,1,0.5,0,1,0,1,127,13.8,15.7,17.3,0,9.2,0,787.4015748031496,393.7007874015748,5,0,787.4015748031496,0,787.4015748031496
57646,SD,1,0,0,0,0,0,0,259,13.4,19.3,12,12.7,0,0,0,0,1,0,0,0,0
57649,SD,3,0,0,0,0,0,0,291,6.1,8.9,29.2,2.6,11.2,0,0,0,1,0,0,0,0
57651,SD,1,0,0,0,0,0,0,127,0,0,20.5,0,0,0,0,0,1,0,0,0,0
57656,SD,2,0,0,0,0,0,0,827,27.2,47.6,18,4.3,7.7,6.3,0,0,1,0,0,0,0
57660,SD,2,0,0,0,0,0,0,92,15.6,17.4,31.5,0,0,0,0,0,1,0,0,0,0
57701,SD,208,99,46.75,51,76,6,55,45149,15.3,27.4,27.5,7.3,7,4,219.27395955613636,103.54603645706439,4,112.95931249861569,168.33152450774102,13.289330882190082,121.81886642007575
57702,SD,166,74,32,29,60,0,41,33678,9.2,13.7,10.9,2.5,3.7,2.8,219.72801235227746,95.0175188550389,4,86.109626462379,178.15784785319792,0,121.74119603301858
57703,SD,49,22,10,10,16,0,14,16785,10.4,22.2,19,6.8,9.1,1.2,131.0694072088174,59.577003276735184,3,59.577003276735184,95.32320524277628,0,83.40780458742925
57706,SD,7,4,2.25,2,4,1,2,2204,11.6,38.3,11.8,0,9.4,9.9,181.48820326678765,102.08711433756805,4,90.74410163339383,181.48820326678765,45.37205081669691,90.74410163339383
57708,SD,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57709,SD,1,1,0.5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57714,SD,1,0,0,0,0,0,0,957,56.3,100,73.1,39.2,9.4,39,0,0,1,0,0,0,0
57717,SD,33,13,5.5,1,10,0,11,8184,13.2,10.2,23,8.9,4.2,10.4,158.84652981427175,67.20430107526882,3,12.218963831867057,122.18963831867057,0,134.40860215053763
57718,SD,16,12,6.25,5,10,0,10,7641,8.9,11.1,9.5,5.4,2.6,5.2,157.0475068708284,81.79557649522314,4,65.43646119617851,130.87292239235703,0,130.87292239235703
57719,SD,16,5,2.75,3,4,0,4,10731,12.4,22.1,15.2,6.2,7,3.9,46.593980057776534,25.626689031777094,2,27.95638803466592,37.27518404622123,0,37.27518404622123
57720,SD,4,1,0.5,0,1,0,1,644,18.2,8.1,13.2,6.2,4,5.1,155.27950310559007,77.63975155279503,4,0,155.27950310559007,0,155.27950310559007
57722,SD,2,1,0.75,1,1,0,1,143,23.5,1.4,23.1,3.2,0,4.1,699.3006993006993,524.4755244755245,5,699.3006993006993,699.3006993006993,0,699.3006993006993
57725,SD,1,0,0,0,0,0,0,261,12.2,13,23,6.5,0,0,0,0,1,0,0,0,0
57730,SD,24,9,4,4,8,0,4,5918,13,12.1,22.9,6.1,3.2,4.5,152.07840486650895,67.59040216289287,3,67.59040216289287,135.18080432578574,0,67.59040216289287
57732,SD,22,9,4,3,5,0,8,1869,28.4,5.8,21.2,7.7,2.5,0.8,481.54093097913324,214.01819154628143,5,160.51364365971108,267.5227394328518,0,428.03638309256286
57735,SD,5,2,0.75,0,2,0,1,1488,32.9,11.4,33.5,4.5,2.9,3.1,134.40860215053763,50.403225806451616,3,0,134.40860215053763,0,67.20430107526882
57741,SD,1,1,0.75,1,1,0,1,145,0,58.6,0,0,0,0,689.6551724137931,517.2413793103449,5,689.6551724137931,689.6551724137931,0,689.6551724137931
57744,SD,11,3,1,1,2,0,1,2135,22,25.4,29.8,7.2,1.6,2.8,140.5152224824356,46.8384074941452,3,46.8384074941452,93.6768149882904,0,46.8384074941452
57745,SD,11,5,2.5,2,4,1,3,1921,23.3,17.8,15.2,5.9,2.7,0.1,260.28110359187923,130.14055179593961,5,104.1124414367517,208.2248828735034,52.05622071837585,156.16866215512755
57747,SD,42,16,7.5,2,14,1,13,5563,16,17,30.1,7.3,2.7,3.2,287.6145964407694,134.81934208161064,5,35.951824555096174,251.6627718856732,17.975912277548087,233.6868596081251
57751,SD,5,1,0.25,0,1,0,0,963,8.4,18,27.1,5,2.2,6,103.84215991692628,25.96053997923157,2,0,103.84215991692628,0,0
57752,SD,2,2,1.25,2,2,0,1,2283,32.5,96.4,69,28.3,8,1.7,87.60402978537013,54.75251861585633,3,87.60402978537013,87.60402978537013,0,43.802014892685065
57754,SD,22,14,7.5,6,13,1,10,3520,24.5,4.5,27.2,4.8,1.8,5.7,397.72727272727275,213.0681818181818,5,170.45454545454547,369.3181818181818,28.40909090909091,284.09090909090907
57755,SD,1,1,0.5,0,1,0,1,139,10.5,12.2,2.9,9.5,0,0,719.4244604316547,359.71223021582733,5,0,719.4244604316547,0,719.4244604316547
57759,SD,1,0,0,0,0,0,0,404,0,55.2,84.1,6.8,0,0,0,0,1,0,0,0,0
57761,SD,3,1,0.25,0,1,0,0,1587,17.8,24.3,26.2,7,6.1,0,63.0119722747322,15.75299306868305,1,0,63.0119722747322,0,0
57762,SD,4,1,0.5,0,1,0,1,479,9.3,25.9,22.1,12.7,6.3,0,208.76826722338205,104.38413361169103,4,0,208.76826722338205,0,208.76826722338205
57763,SD,1,0,0,0,0,0,0,367,10.1,11.7,16.3,1.3,6.2,0,0,0,1,0,0,0,0
57764,SD,1,1,0.5,1,1,0,0,1907,53.9,98.4,54.3,35.7,13.9,22.5,52.43838489774515,26.219192448872576,2,52.43838489774515,52.43838489774515,0,0
57767,SD,1,1,0.25,0,1,0,0,175,73.5,0,0,0,13.3,0,571.4285714285714,142.85714285714286,5,0,571.4285714285714,0,0
57769,SD,6,6,3,3,5,0,4,3933,10.9,14.7,20.9,3.6,7.3,0.9,152.55530129672007,76.27765064836004,4,76.27765064836004,127.12941774726671,0,101.70353419781337
57770,SD,2,1,0.75,1,0,1,1,6008,38.6,96.7,53.1,23.4,12.2,9.4,16.644474034620504,12.48335552596538,1,16.644474034620504,0,16.644474034620504,16.644474034620504
57772,SD,7,4,1.25,0,4,1,0,1684,55.1,95,72.6,39.5,15,17.3,237.52969121140143,74.22802850356294,4,0,237.52969121140143,59.38242280285036,0
57774,SD,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57779,SD,1,1,1,1,1,1,1,268,0,4.9,0,0,0,0,373.13432835820896,373.13432835820896,5,373.13432835820896,373.13432835820896,373.13432835820896,373.13432835820896
57780,SD,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57783,SD,79,38,17.25,14,32,0,23,16394,9.8,10,18.6,5.7,2.4,1.6,231.7921190679517,105.22142247163596,4,85.39709649871904,195.19336342564353,0,140.29522996218128
57785,SD,47,16,7,6,12,0,10,10161,17.3,9.4,18,5,2.5,2,157.46481645507333,68.89085719909458,4,59.04930617065249,118.09861234130499,0,98.41551028442082
57787,SD,3,1,0.5,0,1,0,1,659,5.3,10.3,26.1,0.5,0,0,151.74506828528072,75.87253414264036,4,0,151.74506828528072,0,151.74506828528072
57788,SD,3,2,1.25,2,1,0,2,624,25.9,2.7,47,2.1,0,11.8,320.5128205128205,200.32051282051282,5,320.5128205128205,160.25641025641025,0,320.5128205128205
57790,SD,9,5,2.25,0,5,0,4,1100,19,25.8,20.1,2.3,2.9,2.2,454.54545454545456,204.54545454545453,5,0,454.54545454545456,0,363.6363636363636
57791,SD,2,0,0,0,0,0,0,204,10.6,3.4,30.9,0,0,10.5,0,0,1,0,0,0,0
57793,SD,6,2,1.25,1,2,0,2,1976,16.4,5.8,22.3,7.3,5.1,5.2,101.21457489878543,63.25910931174089,3,50.607287449392715,101.21457489878543,0,101.21457489878543
57799,SD,4,4,2.75,4,4,1,2,626,NA,20.3,NA,0,NA,7.2,638.9776357827476,439.297124600639,5,638.9776357827476,638.9776357827476,159.7444089456869,319.4888178913738
58004,ND,2,0,0,0,0,0,0,308,29.9,1.9,13,3,0,1.5,0,0,1,0,0,0,0
58005,ND,5,2,0.75,1,2,0,0,926,4.2,3,0.8,0.3,0,0.8,215.9827213822894,80.99352051835854,4,107.9913606911447,215.9827213822894,0,0
58006,ND,1,0,0,0,0,0,0,500,7,1.6,8.2,4.6,1.1,3.3,0,0,1,0,0,0,0
58008,ND,2,1,0.75,1,1,0,1,197,9.1,0,9.1,1.9,0,0.8,507.61421319796955,380.71065989847716,5,507.61421319796955,507.61421319796955,0,507.61421319796955
58009,ND,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
