ZCTA,class,n,freq,primary_org_cat
45380,Social & Fraternal,1,0.14285714285714285,NA
45380,NA,3,0.42857142857142855,NA
45381,Community,1,0.125,NA
45381,Religious,1,0.125,NA
45381,Youth,1,0.125,NA
45381,NA,5,0.625,NA
45383,Education,3,0.25,NA
45383,Healthcare,1,0.08333333333333333,NA
45383,Hobby & Sports,1,0.08333333333333333,NA
45383,Religious,1,0.08333333333333333,NA
45383,Unions,1,0.08333333333333333,NA
45383,NA,5,0.4166666666666667,NA
45384,Education,1,0.25,NA
45384,Social & Fraternal,1,0.25,NA
45384,NA,2,0.5,NA
45385,Arts & Cultural,2,0.025,NA
45385,Community,1,0.0125,NA
45385,Economic,1,0.0125,NA
45385,Education,7,0.0875,NA
45385,Foundations,1,0.0125,NA
45385,Healthcare,5,0.0625,NA
45385,Hobby & Sports,5,0.0625,NA
45385,Housing,1,0.0125,NA
45385,Professional,2,0.025,NA
45385,Religious,13,0.1625,NA
45385,Research & Think Tank,1,0.0125,NA
45385,Social & Fraternal,9,0.1125,NA
45385,Unions,1,0.0125,NA
45385,Youth,11,0.1375,NA
45385,NA,20,0.25,NA
45387,Arts & Cultural,1,0.05263157894736842,Research & Think Tank
45387,Economic,1,0.05263157894736842,Research & Think Tank
45387,Education,2,0.10526315789473684,Research & Think Tank
45387,Healthcare,1,0.05263157894736842,Research & Think Tank
45387,Housing,1,0.05263157894736842,Research & Think Tank
45387,Professional,2,0.10526315789473684,Research & Think Tank
45387,Religious,2,0.10526315789473684,Research & Think Tank
45387,Research & Think Tank,3,0.15789473684210525,Research & Think Tank
45387,Social & Fraternal,2,0.10526315789473684,Research & Think Tank
45387,Youth,1,0.05263157894736842,Research & Think Tank
45387,NA,3,0.15789473684210525,Research & Think Tank
45388,NA,1,1,NA
45390,Foundations,2,0.4,Foundations
45390,Religious,2,0.4,Foundations
45390,NA,1,0.2,Foundations
45402,Arts & Cultural,10,0.07042253521126761,NA
45402,Community,1,0.007042253521126761,NA
45402,Economic,4,0.028169014084507043,NA
45402,Education,1,0.007042253521126761,NA
45402,Healthcare,24,0.16901408450704225,NA
45402,Hobby & Sports,4,0.028169014084507043,NA
45402,Housing,3,0.02112676056338028,NA
45402,Political,1,0.007042253521126761,NA
45402,Professional,1,0.007042253521126761,NA
45402,Religious,7,0.04929577464788732,NA
45402,Research & Think Tank,2,0.014084507042253521,NA
45402,Social & Fraternal,2,0.014084507042253521,NA
45402,Unions,3,0.02112676056338028,NA
45402,Youth,3,0.02112676056338028,NA
45402,NA,76,0.5352112676056338,NA
45403,Arts & Cultural,1,0.047619047619047616,Religious
45403,Community,1,0.047619047619047616,Religious
45403,Economic,1,0.047619047619047616,Religious
45403,Hobby & Sports,1,0.047619047619047616,Religious
45403,Housing,1,0.047619047619047616,Religious
45403,Religious,7,0.3333333333333333,Religious
45403,Social & Fraternal,4,0.19047619047619047,Religious
45403,Unions,2,0.09523809523809523,Religious
45403,NA,3,0.14285714285714285,Religious
45404,Arts & Cultural,2,0.05405405405405406,Religious
45404,Economic,2,0.05405405405405406,Religious
45404,Healthcare,2,0.05405405405405406,Religious
45404,Hobby & Sports,2,0.05405405405405406,Religious
45404,Housing,1,0.02702702702702703,Religious
45404,Political,2,0.05405405405405406,Religious
45404,Professional,1,0.02702702702702703,Religious
45404,Religious,11,0.2972972972972973,Religious
45404,Research & Think Tank,2,0.05405405405405406,Religious
45404,Social & Fraternal,6,0.16216216216216217,Religious
45404,Unions,3,0.08108108108108109,Religious
45404,Youth,1,0.02702702702702703,Religious
45404,NA,2,0.05405405405405406,Religious
45405,Economic,3,0.1111111111111111,Religious
45405,Education,1,0.037037037037037035,Religious
45405,Foundations,1,0.037037037037037035,Religious
45405,Hobby & Sports,1,0.037037037037037035,Religious
45405,Housing,1,0.037037037037037035,Religious
45405,Religious,7,0.25925925925925924,Religious
45405,Research & Think Tank,1,0.037037037037037035,Religious
45405,Social & Fraternal,7,0.25925925925925924,Religious
45405,Youth,1,0.037037037037037035,Religious
45405,NA,4,0.14814814814814814,Religious
45406,Community,3,0.09375,Religious
45406,Education,1,0.03125,Religious
45406,Foundations,1,0.03125,Religious
45406,Healthcare,3,0.09375,Religious
45406,Housing,5,0.15625,Religious
45406,Religious,9,0.28125,Religious
45406,Social & Fraternal,3,0.09375,Religious
45406,Unions,1,0.03125,Religious
45406,Youth,4,0.125,Religious
45406,NA,2,0.0625,Religious
45409,Arts & Cultural,2,0.04878048780487805,NA
45409,Community,1,0.024390243902439025,NA
45409,Economic,2,0.04878048780487805,NA
45409,Education,3,0.07317073170731707,NA
45409,Foundations,1,0.024390243902439025,NA
45409,Healthcare,2,0.04878048780487805,NA
45409,Hobby & Sports,1,0.024390243902439025,NA
45409,Professional,1,0.024390243902439025,NA
45409,Religious,2,0.04878048780487805,NA
45409,Research & Think Tank,1,0.024390243902439025,NA
45409,Social & Fraternal,6,0.14634146341463414,NA
45409,Youth,3,0.07317073170731707,NA
45409,NA,16,0.3902439024390244,NA
45410,Arts & Cultural,2,0.1111111111111111,Religious
45410,Community,2,0.1111111111111111,Religious
45410,Foundations,1,0.05555555555555555,Religious
45410,Healthcare,1,0.05555555555555555,Religious
45410,Political,1,0.05555555555555555,Religious
45410,Religious,5,0.2777777777777778,Religious
45410,Social & Fraternal,3,0.16666666666666666,Religious
45410,Youth,2,0.1111111111111111,Religious
45410,NA,1,0.05555555555555555,Religious
45414,Arts & Cultural,2,0.03225806451612903,Professional
45414,Economic,7,0.11290322580645161,Professional
45414,Education,1,0.016129032258064516,Professional
45414,Foundations,3,0.04838709677419355,Professional
45414,Healthcare,3,0.04838709677419355,Professional
45414,Hobby & Sports,3,0.04838709677419355,Professional
45414,Housing,1,0.016129032258064516,Professional
45414,Professional,13,0.20967741935483872,Professional
45414,Religious,6,0.0967741935483871,Professional
45414,Social & Fraternal,6,0.0967741935483871,Professional
45414,Unions,10,0.16129032258064516,Professional
45414,Youth,4,0.06451612903225806,Professional
45414,NA,3,0.04838709677419355,Professional
45415,Arts & Cultural,3,0.16666666666666666,Religious
45415,Education,2,0.1111111111111111,Religious
45415,Hobby & Sports,1,0.05555555555555555,Religious
45415,Professional,2,0.1111111111111111,Religious
45415,Religious,6,0.3333333333333333,Religious
45415,Social & Fraternal,3,0.16666666666666666,Religious
45415,Youth,1,0.05555555555555555,Religious
45416,Education,2,0.25,Religious
45416,Religious,3,0.375,Religious
45416,Social & Fraternal,2,0.25,Religious
45416,Youth,1,0.125,Religious
45417,Arts & Cultural,1,0.023809523809523808,Religious
45417,Community,4,0.09523809523809523,Religious
45417,Economic,3,0.07142857142857142,Religious
45417,Healthcare,2,0.047619047619047616,Religious
45417,Political,1,0.023809523809523808,Religious
45417,Religious,16,0.38095238095238093,Religious
45417,Research & Think Tank,1,0.023809523809523808,Religious
45417,Social & Fraternal,4,0.09523809523809523,Religious
45417,Unions,1,0.023809523809523808,Religious
45417,Youth,4,0.09523809523809523,Religious
45417,NA,5,0.11904761904761904,Religious
45419,Economic,2,0.058823529411764705,Social & Fraternal
45419,Education,3,0.08823529411764706,Social & Fraternal
45419,Foundations,1,0.029411764705882353,Social & Fraternal
45419,Healthcare,1,0.029411764705882353,Social & Fraternal
45419,Hobby & Sports,4,0.11764705882352941,Social & Fraternal
45419,Political,1,0.029411764705882353,Social & Fraternal
45419,Professional,4,0.11764705882352941,Social & Fraternal
45419,Religious,2,0.058823529411764705,Social & Fraternal
45419,Social & Fraternal,12,0.35294117647058826,Social & Fraternal
45419,Youth,1,0.029411764705882353,Social & Fraternal
45419,NA,3,0.08823529411764706,Social & Fraternal
45420,Community,2,0.06451612903225806,Religious
45420,Education,4,0.12903225806451613,Religious
45420,Foundations,1,0.03225806451612903,Religious
45420,Healthcare,2,0.06451612903225806,Religious
45420,Hobby & Sports,4,0.12903225806451613,Religious
45420,Professional,1,0.03225806451612903,Religious
45420,Religious,9,0.2903225806451613,Religious
45420,Social & Fraternal,5,0.16129032258064516,Religious
45420,Youth,1,0.03225806451612903,Religious
45420,NA,2,0.06451612903225806,Religious
45422,Economic,1,0.3333333333333333,Economic
45422,Social & Fraternal,1,0.3333333333333333,Economic
45422,NA,1,0.3333333333333333,Economic
45423,Foundations,1,0.16666666666666666,NA
45423,Social & Fraternal,1,0.16666666666666666,NA
45423,Youth,1,0.16666666666666666,NA
45423,NA,3,0.5,NA
45424,Arts & Cultural,2,0.031746031746031744,Religious
45424,Community,4,0.06349206349206349,Religious
45424,Education,3,0.047619047619047616,Religious
45424,Healthcare,4,0.06349206349206349,Religious
45424,Hobby & Sports,5,0.07936507936507936,Religious
45424,Professional,1,0.015873015873015872,Religious
45424,Religious,18,0.2857142857142857,Religious
45424,Research & Think Tank,1,0.015873015873015872,Religious
45424,Social & Fraternal,13,0.20634920634920634,Religious
45424,Unions,2,0.031746031746031744,Religious
45424,Youth,2,0.031746031746031744,Religious
45424,NA,8,0.12698412698412698,Religious
45426,Arts & Cultural,1,0.07692307692307693,Religious
45426,Economic,3,0.23076923076923078,Religious
45426,Education,2,0.15384615384615385,Religious
45426,Hobby & Sports,2,0.15384615384615385,Religious
45426,Religious,5,0.38461538461538464,Religious
45428,NA,1,1,NA
45429,Arts & Cultural,3,0.057692307692307696,Religious
45429,Community,2,0.038461538461538464,Religious
45429,Economic,2,0.038461538461538464,Religious
45429,Education,2,0.038461538461538464,Religious
45429,Healthcare,3,0.057692307692307696,Religious
45429,Hobby & Sports,6,0.11538461538461539,Religious
45429,Housing,1,0.019230769230769232,Religious
45429,Professional,1,0.019230769230769232,Religious
45429,Religious,15,0.28846153846153844,Religious
45429,Social & Fraternal,10,0.19230769230769232,Religious
45429,Unions,1,0.019230769230769232,Religious
45429,Youth,2,0.038461538461538464,Religious
45429,NA,4,0.07692307692307693,Religious
45430,Community,1,0.058823529411764705,Religious
45430,Education,1,0.058823529411764705,Religious
45430,Healthcare,1,0.058823529411764705,Religious
45430,Hobby & Sports,3,0.17647058823529413,Religious
45430,Religious,5,0.29411764705882354,Religious
45430,Social & Fraternal,3,0.17647058823529413,Religious
45430,NA,3,0.17647058823529413,Religious
45431,Arts & Cultural,1,0.03333333333333333,Professional
45431,Community,1,0.03333333333333333,Professional
45431,Economic,2,0.06666666666666667,Professional
45431,Hobby & Sports,2,0.06666666666666667,Professional
45431,Housing,1,0.03333333333333333,Professional
45431,Professional,7,0.23333333333333334,Professional
45431,Religious,4,0.13333333333333333,Professional
45431,Research & Think Tank,1,0.03333333333333333,Professional
45431,Social & Fraternal,6,0.2,Professional
45431,Unions,1,0.03333333333333333,Professional
45431,Youth,1,0.03333333333333333,Professional
45431,NA,3,0.1,Professional
45432,Community,1,0.041666666666666664,Religious
45432,Education,3,0.125,Religious
45432,Hobby & Sports,2,0.08333333333333333,Religious
45432,Professional,1,0.041666666666666664,Religious
45432,Religious,8,0.3333333333333333,Religious
45432,Social & Fraternal,6,0.25,Religious
45432,Unions,2,0.08333333333333333,Religious
45432,NA,1,0.041666666666666664,Religious
45434,Economic,1,0.03333333333333333,Social & Fraternal
45434,Education,1,0.03333333333333333,Social & Fraternal
45434,Healthcare,1,0.03333333333333333,Social & Fraternal
45434,Hobby & Sports,5,0.16666666666666666,Social & Fraternal
45434,Political,2,0.06666666666666667,Social & Fraternal
45434,Professional,1,0.03333333333333333,Social & Fraternal
45434,Religious,5,0.16666666666666666,Social & Fraternal
45434,Social & Fraternal,8,0.26666666666666666,Social & Fraternal
45434,Youth,1,0.03333333333333333,Social & Fraternal
45434,NA,5,0.16666666666666666,Social & Fraternal
45435,NA,15,1,NA
45437,NA,2,1,NA
45438,NA,1,1,NA
45439,Community,2,0.07692307692307693,Healthcare
45439,Foundations,1,0.038461538461538464,Healthcare
45439,Healthcare,4,0.15384615384615385,Healthcare
45439,Hobby & Sports,4,0.15384615384615385,Healthcare
45439,Housing,1,0.038461538461538464,Healthcare
45439,Professional,3,0.11538461538461539,Healthcare
45439,Religious,3,0.11538461538461539,Healthcare
45439,Social & Fraternal,4,0.15384615384615385,Healthcare
45439,Unions,2,0.07692307692307693,Healthcare
45439,NA,2,0.07692307692307693,Healthcare
45440,Arts & Cultural,3,0.1111111111111111,Religious
45440,Community,1,0.037037037037037035,Religious
45440,Economic,1,0.037037037037037035,Religious
45440,Hobby & Sports,3,0.1111111111111111,Religious
45440,Political,1,0.037037037037037035,Religious
45440,Religious,7,0.25925925925925924,Religious
45440,Social & Fraternal,5,0.18518518518518517,Religious
45440,Youth,1,0.037037037037037035,Religious
45440,NA,5,0.18518518518518517,Religious
45449,Arts & Cultural,1,0.058823529411764705,Social & Fraternal
45449,Hobby & Sports,3,0.17647058823529413,Social & Fraternal
45449,Religious,2,0.11764705882352941,Social & Fraternal
45449,Social & Fraternal,7,0.4117647058823529,Social & Fraternal
45449,NA,4,0.23529411764705882,Social & Fraternal
45458,Arts & Cultural,2,0.031746031746031744,Social & Fraternal
45458,Community,1,0.015873015873015872,Social & Fraternal
45458,Economic,1,0.015873015873015872,Social & Fraternal
45458,Education,4,0.06349206349206349,Social & Fraternal
45458,Foundations,1,0.015873015873015872,Social & Fraternal
45458,Healthcare,4,0.06349206349206349,Social & Fraternal
45458,Hobby & Sports,5,0.07936507936507936,Social & Fraternal
45458,Political,1,0.015873015873015872,Social & Fraternal
45458,Professional,2,0.031746031746031744,Social & Fraternal
45458,Religious,11,0.1746031746031746,Social & Fraternal
45458,Research & Think Tank,2,0.031746031746031744,Social & Fraternal
45458,Social & Fraternal,20,0.31746031746031744,Social & Fraternal
45458,Youth,1,0.015873015873015872,Social & Fraternal
45458,NA,8,0.12698412698412698,Social & Fraternal
45459,Arts & Cultural,2,0.01818181818181818,Housing
45459,Community,5,0.045454545454545456,Housing
45459,Economic,4,0.03636363636363636,Housing
45459,Education,5,0.045454545454545456,Housing
45459,Foundations,3,0.02727272727272727,Housing
45459,Healthcare,4,0.03636363636363636,Housing
45459,Hobby & Sports,8,0.07272727272727272,Housing
45459,Housing,38,0.34545454545454546,Housing
45459,Political,1,0.00909090909090909,Housing
45459,Professional,6,0.05454545454545454,Housing
45459,Religious,8,0.07272727272727272,Housing
45459,Research & Think Tank,1,0.00909090909090909,Housing
45459,Social & Fraternal,15,0.13636363636363635,Housing
45459,Youth,1,0.00909090909090909,Housing
45459,NA,9,0.08181818181818182,Housing
45469,Economic,1,0.07142857142857142,Social & Fraternal
45469,Education,1,0.07142857142857142,Social & Fraternal
45469,Foundations,1,0.07142857142857142,Social & Fraternal
45469,Hobby & Sports,1,0.07142857142857142,Social & Fraternal
45469,Professional,2,0.14285714285714285,Social & Fraternal
45469,Social & Fraternal,4,0.2857142857142857,Social & Fraternal
45469,NA,4,0.2857142857142857,Social & Fraternal
45502,Arts & Cultural,2,0.02564102564102564,NA
45502,Community,3,0.038461538461538464,NA
45502,Economic,2,0.02564102564102564,NA
45502,Education,8,0.10256410256410256,NA
