state,FIPS,class,n,normalized_n,freq,primary_org_cat,TotalPopulation
IL,17173,Hobby & Sports,1,4.725897920604915e-5,0.030303030303030304,NA,21160
IL,17173,Religious,5,2.3629489603024575e-4,0.15151515151515152,NA,21160
IL,17173,Social & Fraternal,3,1.4177693761814744e-4,0.09090909090909091,NA,21160
IL,17173,Youth,4,1.890359168241966e-4,0.12121212121212122,NA,21160
IL,17173,NA,17,8.034026465028356e-4,0.5151515151515151,NA,21160
IL,17175,Education,2,3.679175864606328e-4,0.15384615384615385,NA,5436
IL,17175,Hobby & Sports,1,1.839587932303164e-4,0.07692307692307693,NA,5436
IL,17175,Religious,2,3.679175864606328e-4,0.15384615384615385,NA,5436
IL,17175,Social & Fraternal,3,5.518763796909492e-4,0.23076923076923078,NA,5436
IL,17175,NA,5,9.19793966151582e-4,0.38461538461538464,NA,5436
IL,17177,Arts & Cultural,1,2.2312961599393088e-5,0.011494252873563218,NA,44817
IL,17177,Community,3,6.693888479817926e-5,0.034482758620689655,NA,44817
IL,17177,Economic,2,4.4625923198786177e-5,0.022988505747126436,NA,44817
IL,17177,Healthcare,2,4.4625923198786177e-5,0.022988505747126436,NA,44817
IL,17177,Hobby & Sports,4,8.925184639757235e-5,0.04597701149425287,NA,44817
IL,17177,Political,1,2.2312961599393088e-5,0.011494252873563218,NA,44817
IL,17177,Professional,1,2.2312961599393088e-5,0.011494252873563218,NA,44817
IL,17177,Religious,14,3.123814623915032e-4,0.16091954022988506,NA,44817
IL,17177,Social & Fraternal,11,2.45442577593324e-4,0.12643678160919541,NA,44817
IL,17177,Unions,4,8.925184639757235e-5,0.04597701149425287,NA,44817
IL,17177,Youth,6,1.3387776959635853e-4,0.06896551724137931,NA,44817
IL,17177,NA,38,8.478925407769373e-4,0.4367816091954023,NA,44817
IL,17179,Arts & Cultural,5,3.788538912083166e-5,0.024630541871921183,NA,131977
IL,17179,Community,2,1.5154155648332663e-5,0.009852216748768473,NA,131977
IL,17179,Economic,2,1.5154155648332663e-5,0.009852216748768473,NA,131977
IL,17179,Education,10,7.577077824166332e-5,0.04926108374384237,NA,131977
IL,17179,Healthcare,5,3.788538912083166e-5,0.024630541871921183,NA,131977
IL,17179,Hobby & Sports,20,1.5154155648332664e-4,0.09852216748768473,NA,131977
IL,17179,Housing,1,7.577077824166332e-6,0.0049261083743842365,NA,131977
IL,17179,Political,2,1.5154155648332663e-5,0.009852216748768473,NA,131977
IL,17179,Professional,5,3.788538912083166e-5,0.024630541871921183,NA,131977
IL,17179,Religious,33,2.50043568197489e-4,0.1625615763546798,NA,131977
IL,17179,Research & Think Tank,3,2.2731233472498997e-5,0.014778325123152709,NA,131977
IL,17179,Social & Fraternal,32,2.4246649037332262e-4,0.15763546798029557,NA,131977
IL,17179,Unions,12,9.092493388999599e-5,0.059113300492610835,NA,131977
IL,17179,Youth,14,1.0607908953832865e-4,0.06896551724137931,NA,131977
IL,17179,NA,57,4.3189343597748093e-4,0.28078817733990147,NA,131977
IL,17181,Community,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
IL,17181,Economic,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
IL,17181,Foundations,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
IL,17181,Hobby & Sports,2,1.1588156903644475e-4,0.08,Social & Fraternal,17259
IL,17181,Professional,2,1.1588156903644475e-4,0.08,Social & Fraternal,17259
IL,17181,Religious,3,1.7382235355466714e-4,0.12,Social & Fraternal,17259
IL,17181,Research & Think Tank,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
IL,17181,Social & Fraternal,7,4.055854916275566e-4,0.28,Social & Fraternal,17259
IL,17181,Unions,2,1.1588156903644475e-4,0.08,Social & Fraternal,17259
IL,17181,Youth,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
IL,17181,NA,4,2.317631380728895e-4,0.16,Social & Fraternal,17259
IL,17183,Arts & Cultural,2,2.668338825664083e-5,0.02197802197802198,NA,74953
IL,17183,Community,5,6.670847064160206e-5,0.054945054945054944,NA,74953
IL,17183,Economic,2,2.668338825664083e-5,0.02197802197802198,NA,74953
IL,17183,Education,8,1.0673355302656331e-4,0.08791208791208792,NA,74953
IL,17183,Foundations,1,1.3341694128320414e-5,0.01098901098901099,NA,74953
IL,17183,Hobby & Sports,5,6.670847064160206e-5,0.054945054945054944,NA,74953
IL,17183,Religious,18,2.4015049430976744e-4,0.1978021978021978,NA,74953
IL,17183,Social & Fraternal,13,1.7344202366816538e-4,0.14285714285714285,NA,74953
IL,17183,Unions,7,9.33918588982429e-5,0.07692307692307693,NA,74953
IL,17183,Youth,3,4.002508238496124e-5,0.03296703296703297,NA,74953
IL,17183,NA,27,3.6022574146465117e-4,0.2967032967032967,NA,74953
IL,17185,Economic,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
IL,17185,Education,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
IL,17185,Healthcare,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
IL,17185,Professional,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
IL,17185,Religious,7,6.132819344664447e-4,0.21212121212121213,Social & Fraternal,11414
IL,17185,Social & Fraternal,10,8.761170492377782e-4,0.30303030303030304,Social & Fraternal,11414
IL,17185,Unions,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
IL,17185,Youth,5,4.380585246188891e-4,0.15151515151515152,Social & Fraternal,11414
IL,17185,NA,6,5.256702295426669e-4,0.18181818181818182,Social & Fraternal,11414
IL,17187,Education,1,5.921714928643335e-5,0.027777777777777776,NA,16887
IL,17187,Professional,1,5.921714928643335e-5,0.027777777777777776,NA,16887
IL,17187,Religious,3,1.7765144785930004e-4,0.08333333333333333,NA,16887
IL,17187,Social & Fraternal,5,2.9608574643216675e-4,0.1388888888888889,NA,16887
IL,17187,Unions,1,5.921714928643335e-5,0.027777777777777776,NA,16887
IL,17187,Youth,3,1.7765144785930004e-4,0.08333333333333333,NA,16887
IL,17187,NA,22,0.0013027772843015337,0.6111111111111112,NA,16887
IL,17189,Economic,1,7.23222680263253e-5,0.0625,NA,13827
IL,17189,Religious,4,2.892890721053012e-4,0.25,NA,13827
IL,17189,Social & Fraternal,3,2.1696680407897592e-4,0.1875,NA,13827
IL,17189,Unions,1,7.23222680263253e-5,0.0625,NA,13827
IL,17189,Youth,2,1.446445360526506e-4,0.125,NA,13827
IL,17189,NA,5,3.6161134013162655e-4,0.3125,NA,13827
IL,17191,Hobby & Sports,2,1.2307692307692307e-4,0.06896551724137931,Youth,16250
IL,17191,Religious,2,1.2307692307692307e-4,0.06896551724137931,Youth,16250
IL,17191,Research & Think Tank,1,6.153846153846154e-5,0.034482758620689655,Youth,16250
IL,17191,Social & Fraternal,6,3.692307692307692e-4,0.20689655172413793,Youth,16250
IL,17191,Youth,9,5.538461538461539e-4,0.3103448275862069,Youth,16250
IL,17191,NA,9,5.538461538461539e-4,0.3103448275862069,Youth,16250
IL,17193,Housing,1,7.163836951070993e-5,0.07692307692307693,NA,13959
IL,17193,Religious,3,2.149151085321298e-4,0.23076923076923078,NA,13959
IL,17193,Social & Fraternal,2,1.4327673902141987e-4,0.15384615384615385,NA,13959
IL,17193,Youth,3,2.149151085321298e-4,0.23076923076923078,NA,13959
IL,17193,NA,4,2.8655347804283973e-4,0.3076923076923077,NA,13959
IL,17195,Arts & Cultural,2,3.57577057855968e-5,0.014705882352941176,Professional,55932
IL,17195,Community,1,1.78788528927984e-5,0.007352941176470588,Professional,55932
IL,17195,Economic,2,3.57577057855968e-5,0.014705882352941176,Professional,55932
IL,17195,Education,1,1.78788528927984e-5,0.007352941176470588,Professional,55932
IL,17195,Foundations,2,3.57577057855968e-5,0.014705882352941176,Professional,55932
IL,17195,Healthcare,7,1.2515197024958878e-4,0.051470588235294115,Professional,55932
IL,17195,Hobby & Sports,5,8.939426446399198e-5,0.03676470588235294,Professional,55932
IL,17195,Housing,2,3.57577057855968e-5,0.014705882352941176,Professional,55932
IL,17195,Political,1,1.78788528927984e-5,0.007352941176470588,Professional,55932
IL,17195,Professional,41,7.330329686047343e-4,0.3014705882352941,Professional,55932
IL,17195,Religious,33,5.900021454623471e-4,0.2426470588235294,Professional,55932
IL,17195,Social & Fraternal,14,2.5030394049917757e-4,0.10294117647058823,Professional,55932
IL,17195,Unions,3,5.363655867839519e-5,0.022058823529411766,Professional,55932
IL,17195,Youth,9,1.6090967603518558e-4,0.0661764705882353,Professional,55932
IL,17195,NA,13,2.3242508760637918e-4,0.09558823529411764,Professional,55932
IL,17197,Arts & Cultural,25,3.5898754026045264e-5,0.028312570781426953,Religious,696403
IL,17197,Community,27,3.877065434812889e-5,0.030577576443941108,Religious,696403
IL,17197,Economic,31,4.4514454992296126e-5,0.035107587768969425,Religious,696403
IL,17197,Education,57,8.18491591793832e-5,0.06455266138165346,Religious,696403
IL,17197,Foundations,18,2.584710289875259e-5,0.020385050962627407,Religious,696403
IL,17197,Healthcare,43,6.174585692479786e-5,0.04869762174405436,Religious,696403
IL,17197,Hobby & Sports,82,1.1774791320542847e-4,0.0928652321630804,Religious,696403
IL,17197,Housing,19,2.72830530597944e-5,0.021517553793884484,Religious,696403
IL,17197,Political,13,1.8667352093543536e-5,0.014722536806342015,Religious,696403
IL,17197,Professional,29,4.16425546702125e-5,0.03284258210645526,Religious,696403
IL,17197,Religious,174,2.49855328021275e-4,0.1970554926387316,Religious,696403
IL,17197,Research & Think Tank,6,8.615700966250864e-6,0.006795016987542469,Religious,696403
IL,17197,Social & Fraternal,146,2.0964872351210434e-4,0.16534541336353342,Religious,696403
IL,17197,Unions,38,5.45661061195888e-5,0.04303510758776897,Religious,696403
IL,17197,Youth,52,7.466940837417414e-5,0.05889014722536806,Religious,696403
IL,17197,NA,123,1.766218698081427e-4,0.1392978482446206,Religious,696403
IL,17199,Community,2,2.9730493080227735e-5,0.013793103448275862,Professional,67271
IL,17199,Economic,3,4.4595739620341605e-5,0.020689655172413793,Professional,67271
IL,17199,Foundations,4,5.946098616045547e-5,0.027586206896551724,Professional,67271
IL,17199,Healthcare,4,5.946098616045547e-5,0.027586206896551724,Professional,67271
IL,17199,Hobby & Sports,4,5.946098616045547e-5,0.027586206896551724,Professional,67271
IL,17199,Professional,59,8.770495458667182e-4,0.4068965517241379,Professional,67271
IL,17199,Religious,15,2.22978698101708e-4,0.10344827586206896,Professional,67271
IL,17199,Social & Fraternal,17,2.5270919118193573e-4,0.11724137931034483,Professional,67271
IL,17199,Unions,8,1.1892197232091094e-4,0.05517241379310345,Professional,67271
IL,17199,NA,29,4.3109214966330215e-4,0.2,Professional,67271
IL,17201,Arts & Cultural,9,3.152684510860998e-5,0.018072289156626505,NA,285471
IL,17201,Community,16,5.6047724637528856e-5,0.0321285140562249,NA,285471
IL,17201,Economic,22,7.706562137660217e-5,0.04417670682730924,NA,285471
IL,17201,Education,22,7.706562137660217e-5,0.04417670682730924,NA,285471
IL,17201,Foundations,8,2.8023862318764428e-5,0.01606425702811245,NA,285471
IL,17201,Healthcare,18,6.305369021721996e-5,0.03614457831325301,NA,285471
IL,17201,Hobby & Sports,36,1.2610738043443992e-4,0.07228915662650602,NA,285471
IL,17201,Housing,7,2.4520879528918875e-5,0.014056224899598393,NA,285471
IL,17201,Political,6,2.101789673907332e-5,0.012048192771084338,NA,285471
IL,17201,Professional,18,6.305369021721996e-5,0.03614457831325301,NA,285471
IL,17201,Religious,86,3.012565199267176e-4,0.17269076305220885,NA,285471
IL,17201,Research & Think Tank,8,2.8023862318764428e-5,0.01606425702811245,NA,285471
IL,17201,Social & Fraternal,91,3.1877143387594535e-4,0.1827309236947791,NA,285471
IL,17201,Unions,21,7.356263858675662e-5,0.04216867469879518,NA,285471
IL,17201,Youth,20,7.005965579691107e-5,0.040160642570281124,NA,285471
IL,17201,NA,110,3.853281068830109e-4,0.22088353413654618,NA,285471
IL,17203,Arts & Cultural,3,7.777864198491094e-5,0.05660377358490566,NA,38571
IL,17203,Education,6,1.5555728396982187e-4,0.11320754716981132,NA,38571
IL,17203,Healthcare,1,2.5926213994970316e-5,0.018867924528301886,NA,38571
IL,17203,Hobby & Sports,2,5.185242798994063e-5,0.03773584905660377,NA,38571
IL,17203,Housing,1,2.5926213994970316e-5,0.018867924528301886,NA,38571
IL,17203,Religious,12,3.1111456793964375e-4,0.22641509433962265,NA,38571
IL,17203,Social & Fraternal,13,3.370407819346141e-4,0.24528301886792453,NA,38571
IL,17203,NA,15,3.888932099245547e-4,0.2830188679245283,NA,38571
IL,NA,Hobby & Sports,1,NA,8.130081300813008e-4,NA,NA
IL,NA,Religious,2,NA,0.0016260162601626016,NA,NA
IL,NA,Research & Think Tank,1,NA,8.130081300813008e-4,NA,NA
IL,NA,Social & Fraternal,2,NA,0.0016260162601626016,NA,NA
IL,NA,NA,3,NA,0.0024390243902439024,NA,NA
IN,18001,Community,1,2.8022978842650974e-5,0.014705882352941176,NA,35685
IN,18001,Economic,2,5.604595768530195e-5,0.029411764705882353,NA,35685
IN,18001,Education,5,1.4011489421325487e-4,0.07352941176470588,NA,35685
IN,18001,Hobby & Sports,4,1.120919153706039e-4,0.058823529411764705,NA,35685
IN,18001,Professional,2,5.604595768530195e-5,0.029411764705882353,NA,35685
IN,18001,Religious,9,2.5220680958385876e-4,0.1323529411764706,NA,35685
IN,18001,Research & Think Tank,7,1.9616085189855682e-4,0.10294117647058823,NA,35685
IN,18001,Social & Fraternal,8,2.241838307412078e-4,0.11764705882352941,NA,35685
IN,18001,Youth,5,1.4011489421325487e-4,0.07352941176470588,NA,35685
IN,18001,NA,25,7.005744710662743e-4,0.36764705882352944,NA,35685
IN,18003,Arts & Cultural,19,4.975919170121439e-5,0.026912181303116147,Religious,381839
IN,18003,Community,14,3.6664667569315866e-5,0.019830028328611898,Religious,381839
IN,18003,Economic,10,2.6189048263797045e-5,0.014164305949008499,Religious,381839
IN,18003,Education,48,1.2570743166622582e-4,0.0679886685552408,Religious,381839
IN,18003,Foundations,15,3.928357239569557e-5,0.021246458923512748,Religious,381839
IN,18003,Healthcare,21,5.499700135397379e-5,0.029745042492917848,Religious,381839
IN,18003,Hobby & Sports,44,1.15231812360707e-4,0.06232294617563739,Religious,381839
IN,18003,Housing,13,3.404576274293616e-5,0.018413597733711047,Religious,381839
IN,18003,Political,10,2.6189048263797045e-5,0.014164305949008499,Religious,381839
IN,18003,Professional,18,4.7140286874834684e-5,0.025495750708215296,Religious,381839
IN,18003,Religious,193,5.05448631491283e-4,0.273371104815864,Religious,381839
IN,18003,Research & Think Tank,2,5.237809652759409e-6,0.0028328611898017,Religious,381839
IN,18003,Social & Fraternal,115,3.01174055033666e-4,0.16288951841359772,Religious,381839
IN,18003,Unions,29,7.594823996501143e-5,0.04107648725212465,Religious,381839
IN,18003,Youth,48,1.2570743166622582e-4,0.0679886685552408,Religious,381839
IN,18003,NA,107,2.802228164226284e-4,0.15155807365439095,Religious,381839
IN,18005,Arts & Cultural,7,8.561748553676047e-5,0.043209876543209874,Religious,81759
IN,18005,Community,5,6.115534681197177e-5,0.030864197530864196,Religious,81759
IN,18005,Economic,9,1.1007962426154919e-4,0.05555555555555555,Religious,81759
IN,18005,Education,5,6.115534681197177e-5,0.030864197530864196,Religious,81759
IN,18005,Foundations,1,1.2231069362394355e-5,0.006172839506172839,Religious,81759
IN,18005,Healthcare,7,8.561748553676047e-5,0.043209876543209874,Religious,81759
IN,18005,Hobby & Sports,12,1.4677283234873224e-4,0.07407407407407407,Religious,81759
IN,18005,Housing,3,3.669320808718306e-5,0.018518518518518517,Religious,81759
IN,18005,Political,6,7.338641617436612e-5,0.037037037037037035,Religious,81759
IN,18005,Professional,7,8.561748553676047e-5,0.043209876543209874,Religious,81759
IN,18005,Religious,32,3.9139421959661936e-4,0.19753086419753085,Religious,81759
IN,18005,Social & Fraternal,30,3.669320808718306e-4,0.18518518518518517,Religious,81759
IN,18005,Unions,4,4.892427744957742e-5,0.024691358024691357,Religious,81759
IN,18005,Youth,2,2.446213872478871e-5,0.012345679012345678,Religious,81759
IN,18005,NA,32,3.9139421959661936e-4,0.19753086419753085,Religious,81759
IN,18007,Economic,1,1.1511453896627144e-4,0.0625,NA,8687
IN,18007,Education,2,2.302290779325429e-4,0.125,NA,8687
IN,18007,Hobby & Sports,1,1.1511453896627144e-4,0.0625,NA,8687
IN,18007,Social & Fraternal,4,4.604581558650858e-4,0.25,NA,8687
IN,18007,NA,8,9.209163117301715e-4,0.5,NA,8687
IN,18009,Community,1,8.237910865804432e-5,0.037037037037037035,NA,12139
IN,18009,Education,1,8.237910865804432e-5,0.037037037037037035,NA,12139
IN,18009,Political,1,8.237910865804432e-5,0.037037037037037035,NA,12139
IN,18009,Religious,1,8.237910865804432e-5,0.037037037037037035,NA,12139
IN,18009,Social & Fraternal,8,6.590328692643545e-4,0.2962962962962963,NA,12139
IN,18009,Youth,1,8.237910865804432e-5,0.037037037037037035,NA,12139
IN,18009,NA,14,0.0011533075212126205,0.5185185185185185,NA,12139
IN,18011,Arts & Cultural,6,8.591188304528988e-5,0.041379310344827586,NA,69839
IN,18011,Community,4,5.727458869685992e-5,0.027586206896551724,NA,69839
IN,18011,Economic,7,1.0023053021950487e-4,0.04827586206896552,NA,69839
IN,18011,Education,7,1.0023053021950487e-4,0.04827586206896552,NA,69839
IN,18011,Foundations,3,4.295594152264494e-5,0.020689655172413793,NA,69839
IN,18011,Healthcare,5,7.15932358710749e-5,0.034482758620689655,NA,69839
IN,18011,Hobby & Sports,18,2.5773564913586966e-4,0.12413793103448276,NA,69839
IN,18011,Political,1,1.431864717421498e-5,0.006896551724137931,NA,69839
IN,18011,Professional,6,8.591188304528988e-5,0.041379310344827586,NA,69839
IN,18011,Religious,13,1.8614241326479473e-4,0.0896551724137931,NA,69839
IN,18011,Research & Think Tank,2,2.863729434842996e-5,0.013793103448275862,NA,69839
IN,18011,Social & Fraternal,26,3.7228482652958947e-4,0.1793103448275862,NA,69839
IN,18011,Unions,2,2.863729434842996e-5,0.013793103448275862,NA,69839
IN,18011,Youth,10,1.431864717421498e-4,0.06896551724137931,NA,69839
IN,18011,NA,35,5.011526510975244e-4,0.2413793103448276,NA,69839
IN,18013,Arts & Cultural,1,6.475006475006475e-5,0.06666666666666667,Religious,15444
IN,18013,Education,2,1.295001295001295e-4,0.13333333333333333,Religious,15444
IN,18013,Healthcare,2,1.295001295001295e-4,0.13333333333333333,Religious,15444
IN,18013,Hobby & Sports,1,6.475006475006475e-5,0.06666666666666667,Religious,15444
IN,18013,Political,1,6.475006475006475e-5,0.06666666666666667,Religious,15444
IN,18013,Religious,4,2.59000259000259e-4,0.26666666666666666,Religious,15444
IN,18013,Social & Fraternal,2,1.295001295001295e-4,0.13333333333333333,Religious,15444
IN,18013,Youth,1,6.475006475006475e-5,0.06666666666666667,Religious,15444
IN,18013,NA,1,6.475006475006475e-5,0.06666666666666667,Religious,15444
IN,18015,Arts & Cultural,1,4.929022082018927e-5,0.030303030303030304,NA,20288
IN,18015,Economic,3,1.4787066246056783e-4,0.09090909090909091,NA,20288
IN,18015,Education,2,9.858044164037855e-5,0.06060606060606061,NA,20288
IN,18015,Hobby & Sports,1,4.929022082018927e-5,0.030303030303030304,NA,20288
IN,18015,Religious,2,9.858044164037855e-5,0.06060606060606061,NA,20288
IN,18015,Social & Fraternal,2,9.858044164037855e-5,0.06060606060606061,NA,20288
IN,18015,Youth,4,1.971608832807571e-4,0.12121212121212122,NA,20288
IN,18015,NA,18,8.87223974763407e-4,0.5454545454545454,NA,20288
IN,18017,Arts & Cultural,2,5.274539796402764e-5,0.03076923076923077,NA,37918
IN,18017,Community,2,5.274539796402764e-5,0.03076923076923077,NA,37918
IN,18017,Economic,1,2.637269898201382e-5,0.015384615384615385,NA,37918
IN,18017,Education,3,7.911809694604146e-5,0.046153846153846156,NA,37918
IN,18017,Hobby & Sports,6,1.582361938920829e-4,0.09230769230769231,NA,37918
IN,18017,Housing,1,2.637269898201382e-5,0.015384615384615385,NA,37918
IN,18017,Political,2,5.274539796402764e-5,0.03076923076923077,NA,37918
IN,18017,Professional,1,2.637269898201382e-5,0.015384615384615385,NA,37918
IN,18017,Religious,12,3.164723877841658e-4,0.18461538461538463,NA,37918
IN,18017,Social & Fraternal,14,3.692177857481935e-4,0.2153846153846154,NA,37918
